자소서,질문
"원만한 대인 관계를 위해서는 청렴한 마음가짐과 정직한 행동이 필요합니다. 청렴과 정직한 자세로 타인으로부터 신뢰를 얻은 경험이 있습니다. 약 7개월 동안 대외활동(서포터즈) 팀장 역할을 수행하였으며 월 30만 원의 활동비를 받았습니다. 활동비 사용에 대해 사후 보고할 필요가 없어서 사적으로 사용해도 티가 나지 않는 상황이었습니다.하지만 단 한 번도 사적으로 사용하지 않았고 오로지 단체 활동을 위해 사용했습니다. 사적 사용에 대한 문제를 해결하고자 자체적으로 활동비 보고서를 만들어 매월 팀원들에게 투명하게 공개했습니다. 그리고 보고서와 영수증 등 결제 내용을 조작했을 수도 있다는 의심을 해소하고자 활동비 관리 권한을 한 달씩 돌아가면서 맡아보자고 제안했습니다. 권한과 책임을 나눔으로써 활동 간 책임감을 강화할 수 있고, 문제와 갈등을 예방할 수 있을 것이라는 기대효과를 덧붙여 설명했습니다. 팀원은 흔쾌히 동의했고, 결과적으로 청렴과 정직한 팀워크로 최우수 팀으로 선정되기도 했습니다.청렴과 정직의 자세뿐만 아니라, 다양한 사람들과 함께 어우러질 수 있는 원만한 대인관계 능력도 강점입니다. 특히 인사 총무 담당자는 다양한 부서와의 협력 업무가 많고, 때로는 설득과 협상의 기술을 발휘해야 하기도 합니다. 본인은 실현 가능성이 있는 목표를 세우고 그에 걸맞은 계획을 세우고, 이를 타인에게 조리 있게 설명하여 동참할 수 있도록 설득하는 힘도 갖고 있습니다. 인사 총무 담당자로서 적극적인 마인드로 임하여 임직원들과 상호 발전하겠습니다.",팀 내에서 어떤 상황에서도 원활한 대인 관계를 유지하는 데 도움이 된 강점이 무엇인지 생각하시나요? 이러한 강점을 통해 에스티팜의 팀과 원만한 협력을 이루고자 하는 방안이 있을까요?
"원만한 대인 관계를 위해서는 청렴한 마음가짐과 정직한 행동이 필요합니다. 청렴과 정직한 자세로 타인으로부터 신뢰를 얻은 경험이 있습니다. 약 7개월 동안 대외활동(서포터즈) 팀장 역할을 수행하였으며 월 30만 원의 활동비를 받았습니다. 활동비 사용에 대해 사후 보고할 필요가 없어서 사적으로 사용해도 티가 나지 않는 상황이었습니다.하지만 단 한 번도 사적으로 사용하지 않았고 오로지 단체 활동을 위해 사용했습니다. 사적 사용에 대한 문제를 해결하고자 자체적으로 활동비 보고서를 만들어 매월 팀원들에게 투명하게 공개했습니다. 그리고 보고서와 영수증 등 결제 내용을 조작했을 수도 있다는 의심을 해소하고자 활동비 관리 권한을 한 달씩 돌아가면서 맡아보자고 제안했습니다. 권한과 책임을 나눔으로써 활동 간 책임감을 강화할 수 있고, 문제와 갈등을 예방할 수 있을 것이라는 기대효과를 덧붙여 설명했습니다. 팀원은 흔쾌히 동의했고, 결과적으로 청렴과 정직한 팀워크로 최우수 팀으로 선정되기도 했습니다.청렴과 정직의 자세뿐만 아니라, 다양한 사람들과 함께 어우러질 수 있는 원만한 대인관계 능력도 강점입니다. 특히 인사 총무 담당자는 다양한 부서와의 협력 업무가 많고, 때로는 설득과 협상의 기술을 발휘해야 하기도 합니다. 본인은 실현 가능성이 있는 목표를 세우고 그에 걸맞은 계획을 세우고, 이를 타인에게 조리 있게 설명하여 동참할 수 있도록 설득하는 힘도 갖고 있습니다. 인사 총무 담당자로서 적극적인 마인드로 임하여 임직원들과 상호 발전하겠습니다.","에스티팜의 인사 총무 담당자로서 팀원들과 협업하면서 나타날 수 있는 도전적인 상황이 있다면, 어떻게 대응할 계획이 있으신가요? 이러한 상황에서 정직성과 신뢰를 유지하면서 업무를 원활히 수행하기 위해 어떤 노력을 기울일 것인지 설명해주세요."
"바이오의약품에 대한 관심과 공정에 대한 이해를 바탕으로 바이오의약품 생산기술 직무에서 성장하고 싶습니다. OOO 단백질공학 연구실에서 학부 연구원으로 참여한 경험이 있습니다. 연구실에서 항체치료제의 개발 과정을 실험과 함께 배울 수 있었습니다. 또한 치료제 개발 연구 기획 프로젝트를 진행하며 새로운 MoA를 갖는 근감소증 항체 치료제를 기획했습니다. 기존에 치료제로 제시되어 임상시험까지 진행했던 비마그루맙에 대한 논문을 읽으며 공부했습니다. 기존 약물의 한계를 파악하고 이를 개선하여 신호전달과 관련된 수용체 복합체의 형성을 방해하는 기전으로 치료제를 기획했습니다. 바이오의약품을 공부하며 흥미를 가져 생산 공정에 대해 더욱 공부했습니다. 한국 바이오 인력개발 센터에서 바이오의약품 배양 교육에 참여하여 배양 공정에 대해 배웠습니다. 배양 공정의 진행과 바이오리액터의 원리, 주요 parameter를 배웠습니다. CHO cell을 바이오리액터에 배양하며 IPC를 진행하는 실습도 진행했습니다. 또한 OO OOOOO 에서 대학생 인턴 실습을 진행하며 산업을 직접 경험하고 GMP를 배울 수 있었습니다. 교육 자료를 공부하며 생산 공정에서의 배양, 회수, 정제에 대해 세부적인 내용을 배우며 성장할 수 있었습니다. 이러한 바이오의약품 공정의 이해를 바탕으로 생산기술 직무를 빠르게 습득하여 전문가로 성장하겠습니다.","OOO 단백질공학 연구실에서 학부 연구원으로 참여한 경험이 바이오의약품 생산기술 직무에 어떻게 도움이 될 것으로 생각하시나요? 해당 경험을 통해 얻은 특정한 스킬이나 지식이 있으시다면, 그것에 대해 알려주세요."
"바이오의약품에 대한 관심과 공정에 대한 이해를 바탕으로 바이오의약품 생산기술 직무에서 성장하고 싶습니다. OOO 단백질공학 연구실에서 학부 연구원으로 참여한 경험이 있습니다. 연구실에서 항체치료제의 개발 과정을 실험과 함께 배울 수 있었습니다. 또한 치료제 개발 연구 기획 프로젝트를 진행하며 새로운 MoA를 갖는 근감소증 항체 치료제를 기획했습니다. 기존에 치료제로 제시되어 임상시험까지 진행했던 비마그루맙에 대한 논문을 읽으며 공부했습니다. 기존 약물의 한계를 파악하고 이를 개선하여 신호전달과 관련된 수용체 복합체의 형성을 방해하는 기전으로 치료제를 기획했습니다. 바이오의약품을 공부하며 흥미를 가져 생산 공정에 대해 더욱 공부했습니다. 한국 바이오 인력개발 센터에서 바이오의약품 배양 교육에 참여하여 배양 공정에 대해 배웠습니다. 배양 공정의 진행과 바이오리액터의 원리, 주요 parameter를 배웠습니다. CHO cell을 바이오리액터에 배양하며 IPC를 진행하는 실습도 진행했습니다. 또한 OO OOOOO 에서 대학생 인턴 실습을 진행하며 산업을 직접 경험하고 GMP를 배울 수 있었습니다. 교육 자료를 공부하며 생산 공정에서의 배양, 회수, 정제에 대해 세부적인 내용을 배우며 성장할 수 있었습니다. 이러한 바이오의약품 공정의 이해를 바탕으로 생산기술 직무를 빠르게 습득하여 전문가로 성장하겠습니다.","치료제 개발 기획 프로젝트를 진행하며 새로운 MoA를 갖는 근감소증 항체 치료제를 기획한 경험이 흥미롭습니다. 이 프로젝트에서 어떤 어려움을 극복했고, 최종적으로 어떤 성과를 달성하였나요?"
"바이오의약품에 대한 관심과 공정에 대한 이해를 바탕으로 바이오의약품 생산기술 직무에서 성장하고 싶습니다. OOO 단백질공학 연구실에서 학부 연구원으로 참여한 경험이 있습니다. 연구실에서 항체치료제의 개발 과정을 실험과 함께 배울 수 있었습니다. 또한 치료제 개발 연구 기획 프로젝트를 진행하며 새로운 MoA를 갖는 근감소증 항체 치료제를 기획했습니다. 기존에 치료제로 제시되어 임상시험까지 진행했던 비마그루맙에 대한 논문을 읽으며 공부했습니다. 기존 약물의 한계를 파악하고 이를 개선하여 신호전달과 관련된 수용체 복합체의 형성을 방해하는 기전으로 치료제를 기획했습니다. 바이오의약품을 공부하며 흥미를 가져 생산 공정에 대해 더욱 공부했습니다. 한국 바이오 인력개발 센터에서 바이오의약품 배양 교육에 참여하여 배양 공정에 대해 배웠습니다. 배양 공정의 진행과 바이오리액터의 원리, 주요 parameter를 배웠습니다. CHO cell을 바이오리액터에 배양하며 IPC를 진행하는 실습도 진행했습니다. 또한 OO OOOOO 에서 대학생 인턴 실습을 진행하며 산업을 직접 경험하고 GMP를 배울 수 있었습니다. 교육 자료를 공부하며 생산 공정에서의 배양, 회수, 정제에 대해 세부적인 내용을 배우며 성장할 수 있었습니다. 이러한 바이오의약품 공정의 이해를 바탕으로 생산기술 직무를 빠르게 습득하여 전문가로 성장하겠습니다.",한국 바이오 인력개발 센터에서 바이오의약품 배양 교육과 대학생 인턴 실습을 통해 배운 내용 중에서 생산 공정에 대해 특히 중요하다고 생각하는 부분이 무엇인지 설명해주세요.
"바이오의약품에 대한 관심과 공정에 대한 이해를 바탕으로 바이오의약품 생산기술 직무에서 성장하고 싶습니다. OOO 단백질공학 연구실에서 학부 연구원으로 참여한 경험이 있습니다. 연구실에서 항체치료제의 개발 과정을 실험과 함께 배울 수 있었습니다. 또한 치료제 개발 연구 기획 프로젝트를 진행하며 새로운 MoA를 갖는 근감소증 항체 치료제를 기획했습니다. 기존에 치료제로 제시되어 임상시험까지 진행했던 비마그루맙에 대한 논문을 읽으며 공부했습니다. 기존 약물의 한계를 파악하고 이를 개선하여 신호전달과 관련된 수용체 복합체의 형성을 방해하는 기전으로 치료제를 기획했습니다. 바이오의약품을 공부하며 흥미를 가져 생산 공정에 대해 더욱 공부했습니다. 한국 바이오 인력개발 센터에서 바이오의약품 배양 교육에 참여하여 배양 공정에 대해 배웠습니다. 배양 공정의 진행과 바이오리액터의 원리, 주요 parameter를 배웠습니다. CHO cell을 바이오리액터에 배양하며 IPC를 진행하는 실습도 진행했습니다. 또한 OO OOOOO 에서 대학생 인턴 실습을 진행하며 산업을 직접 경험하고 GMP를 배울 수 있었습니다. 교육 자료를 공부하며 생산 공정에서의 배양, 회수, 정제에 대해 세부적인 내용을 배우며 성장할 수 있었습니다. 이러한 바이오의약품 공정의 이해를 바탕으로 생산기술 직무를 빠르게 습득하여 전문가로 성장하겠습니다.","생산기술 직무를 빠르게 습득하여 전문가로 성장하기 위해 어떤 계획이 있으신가요? 앞으로 어떤 분야에서 더 발전하고 싶으며, 이를 위해 어떤 노력을 기울일 계획인지 알려주세요."
"바이오의약품에 대한 관심과 공정에 대한 이해를 바탕으로 바이오의약품 생산기술 직무에서 성장하고 싶습니다. OOO 단백질공학 연구실에서 학부 연구원으로 참여한 경험이 있습니다. 연구실에서 항체치료제의 개발 과정을 실험과 함께 배울 수 있었습니다. 또한 치료제 개발 연구 기획 프로젝트를 진행하며 새로운 MoA를 갖는 근감소증 항체 치료제를 기획했습니다. 기존에 치료제로 제시되어 임상시험까지 진행했던 비마그루맙에 대한 논문을 읽으며 공부했습니다. 기존 약물의 한계를 파악하고 이를 개선하여 신호전달과 관련된 수용체 복합체의 형성을 방해하는 기전으로 치료제를 기획했습니다. 바이오의약품을 공부하며 흥미를 가져 생산 공정에 대해 더욱 공부했습니다. 한국 바이오 인력개발 센터에서 바이오의약품 배양 교육에 참여하여 배양 공정에 대해 배웠습니다. 배양 공정의 진행과 바이오리액터의 원리, 주요 parameter를 배웠습니다. CHO cell을 바이오리액터에 배양하며 IPC를 진행하는 실습도 진행했습니다. 또한 OO OOOOO 에서 대학생 인턴 실습을 진행하며 산업을 직접 경험하고 GMP를 배울 수 있었습니다. 교육 자료를 공부하며 생산 공정에서의 배양, 회수, 정제에 대해 세부적인 내용을 배우며 성장할 수 있었습니다. 이러한 바이오의약품 공정의 이해를 바탕으로 생산기술 직무를 빠르게 습득하여 전문가로 성장하겠습니다.","바이오의약품 생산기술 직무에서는 신중하고 정확한 작업이 중요합니다. 지금까지의 경험 중에서 특히 주의를 기울여 작업했던 사례가 있다면, 그 경험에 대해 공유해주세요. 이러한 주의 사항이 바이오의약품 생산기술 직무에 어떤 영향을 미칠 것으로 기대하시나요?"
CJ제일제당 BIO 사업부문의 지속 가능한 성장 아래 품질관리 전문가로 성장하고 싶습니다. CJ제일제당은 미래 먹거리로 주목받는 그린 바이오에서 세계 최고의 위치에 있습니다. 일본을 비롯한 해외 기업이 시장을 점유하고 있는 상황에서 친환경 발효 공법을 핵심 기술로 내세우며 그린바이오 영역에서 꾸준히 성장했습니다. 세계 아미노산 시장과 식품조미소재 시장을 이끌고 있는 CJ제일제당 BIO 사업 부문의 성과는 앞으로를 더 기대되게 합니다. 제가 지원한 품질관리 직무에서 전문가로 성장하여 회사의 지속 가능한 성장에 힘을 보태고 싶습니다. 품질관리 부서에서의 인턴 실습 경험을 바탕으로 품질관리 전문가로 빠르게 성장하겠습니다. OO OOOOO에서 대학생 인턴으로 근무하면서 품질관리 직무에 대해서 배울 수 있었습니다. 품질관리 부서에서 실습을 진행하며 품질관리와 관련된 GMP 문서를 숙지했습니다. 또한 시험 참관을 통해 품질관리 실무를 경험할 수 있었습니다. 샘플 수령부터 시험을 진행하고 QCD에 데이터를 기록하여 LIMS에 업로드하는 과정을 보면서 품질 관리 직무에 대한 이해를 길렀습니다. 또한 Data Integrity를 주제로 한 프로젝트를 진행하며 품질관리 시험자로서 갖추어야 할 태도 또한 심도 있게 배울 수 있었습니다. 품질관리 부서에서의 인턴 경험은 CJ제일제당에서 품질관리 업무를 배우는데 좋은 초석이 될 것이라고 생각합니다. 품질관리의 중요성과 업무의 흐름을 이해하고 있기 때문에 회사에서 빠르게 적응하여 성장할 수 있다는 자신감을 갖고 있습니다. 회사에 입사하여 품질관리 시험자로서 샘플에 대한 시험을 수행하고 정확한 데이터를 얻는 실무 역량을 기르겠습니다. 이후에는 시험 중 발생하는 문제 상황에 대해 논리적인 trouble shooting을 통해 해답을 찾아내는 문제해결력을 기르겠습니다. 최종적으로 품질관리 전문가로 성장하여 CJ제일제당 BIO 사업부문의 성장에 기여하는 것이 목표입니다.,"CJ제일제당 BIO 사업부문에서 지속 가능한 성장을 이루기 위해 품질관리 전문가로서 어떤 기여를 할 수 있을지, 구체적으로 어떤 분야에서 역량을 발휘하고 싶으신가요?"
CJ제일제당 BIO 사업부문의 지속 가능한 성장 아래 품질관리 전문가로 성장하고 싶습니다. CJ제일제당은 미래 먹거리로 주목받는 그린 바이오에서 세계 최고의 위치에 있습니다. 일본을 비롯한 해외 기업이 시장을 점유하고 있는 상황에서 친환경 발효 공법을 핵심 기술로 내세우며 그린바이오 영역에서 꾸준히 성장했습니다. 세계 아미노산 시장과 식품조미소재 시장을 이끌고 있는 CJ제일제당 BIO 사업 부문의 성과는 앞으로를 더 기대되게 합니다. 제가 지원한 품질관리 직무에서 전문가로 성장하여 회사의 지속 가능한 성장에 힘을 보태고 싶습니다. 품질관리 부서에서의 인턴 실습 경험을 바탕으로 품질관리 전문가로 빠르게 성장하겠습니다. OO OOOOO에서 대학생 인턴으로 근무하면서 품질관리 직무에 대해서 배울 수 있었습니다. 품질관리 부서에서 실습을 진행하며 품질관리와 관련된 GMP 문서를 숙지했습니다. 또한 시험 참관을 통해 품질관리 실무를 경험할 수 있었습니다. 샘플 수령부터 시험을 진행하고 QCD에 데이터를 기록하여 LIMS에 업로드하는 과정을 보면서 품질 관리 직무에 대한 이해를 길렀습니다. 또한 Data Integrity를 주제로 한 프로젝트를 진행하며 품질관리 시험자로서 갖추어야 할 태도 또한 심도 있게 배울 수 있었습니다. 품질관리 부서에서의 인턴 경험은 CJ제일제당에서 품질관리 업무를 배우는데 좋은 초석이 될 것이라고 생각합니다. 품질관리의 중요성과 업무의 흐름을 이해하고 있기 때문에 회사에서 빠르게 적응하여 성장할 수 있다는 자신감을 갖고 있습니다. 회사에 입사하여 품질관리 시험자로서 샘플에 대한 시험을 수행하고 정확한 데이터를 얻는 실무 역량을 기르겠습니다. 이후에는 시험 중 발생하는 문제 상황에 대해 논리적인 trouble shooting을 통해 해답을 찾아내는 문제해결력을 기르겠습니다. 최종적으로 품질관리 전문가로 성장하여 CJ제일제당 BIO 사업부문의 성장에 기여하는 것이 목표입니다.,"품질관리 부서에서의 인턴 실습 경험이 회사에서 적응하고 성장하는데 도움이 될 것이라고 말씀하셨는데, 이러한 경험을 어떻게 회사의 품질관리 업무에 적용하고 발전시킬 계획이 있으신가요?"
CJ제일제당 BIO 사업부문의 지속 가능한 성장 아래 품질관리 전문가로 성장하고 싶습니다. CJ제일제당은 미래 먹거리로 주목받는 그린 바이오에서 세계 최고의 위치에 있습니다. 일본을 비롯한 해외 기업이 시장을 점유하고 있는 상황에서 친환경 발효 공법을 핵심 기술로 내세우며 그린바이오 영역에서 꾸준히 성장했습니다. 세계 아미노산 시장과 식품조미소재 시장을 이끌고 있는 CJ제일제당 BIO 사업 부문의 성과는 앞으로를 더 기대되게 합니다. 제가 지원한 품질관리 직무에서 전문가로 성장하여 회사의 지속 가능한 성장에 힘을 보태고 싶습니다. 품질관리 부서에서의 인턴 실습 경험을 바탕으로 품질관리 전문가로 빠르게 성장하겠습니다. OO OOOOO에서 대학생 인턴으로 근무하면서 품질관리 직무에 대해서 배울 수 있었습니다. 품질관리 부서에서 실습을 진행하며 품질관리와 관련된 GMP 문서를 숙지했습니다. 또한 시험 참관을 통해 품질관리 실무를 경험할 수 있었습니다. 샘플 수령부터 시험을 진행하고 QCD에 데이터를 기록하여 LIMS에 업로드하는 과정을 보면서 품질 관리 직무에 대한 이해를 길렀습니다. 또한 Data Integrity를 주제로 한 프로젝트를 진행하며 품질관리 시험자로서 갖추어야 할 태도 또한 심도 있게 배울 수 있었습니다. 품질관리 부서에서의 인턴 경험은 CJ제일제당에서 품질관리 업무를 배우는데 좋은 초석이 될 것이라고 생각합니다. 품질관리의 중요성과 업무의 흐름을 이해하고 있기 때문에 회사에서 빠르게 적응하여 성장할 수 있다는 자신감을 갖고 있습니다. 회사에 입사하여 품질관리 시험자로서 샘플에 대한 시험을 수행하고 정확한 데이터를 얻는 실무 역량을 기르겠습니다. 이후에는 시험 중 발생하는 문제 상황에 대해 논리적인 trouble shooting을 통해 해답을 찾아내는 문제해결력을 기르겠습니다. 최종적으로 품질관리 전문가로 성장하여 CJ제일제당 BIO 사업부문의 성장에 기여하는 것이 목표입니다.,품질관리 업무에서 정확한 데이터 획득과 문제 상황 해결력을 기르기 위해 어떤 방식으로 노력하고 실천할 예정인지 설명해주세요. 이러한 노력이 회사의 품질관리 프로세스 혹은 결과에 어떤 영향을 미칠 것으로 기대하시나요?
CJ제일제당 BIO 사업부문의 지속 가능한 성장 아래 품질관리 전문가로 성장하고 싶습니다. CJ제일제당은 미래 먹거리로 주목받는 그린 바이오에서 세계 최고의 위치에 있습니다. 일본을 비롯한 해외 기업이 시장을 점유하고 있는 상황에서 친환경 발효 공법을 핵심 기술로 내세우며 그린바이오 영역에서 꾸준히 성장했습니다. 세계 아미노산 시장과 식품조미소재 시장을 이끌고 있는 CJ제일제당 BIO 사업 부문의 성과는 앞으로를 더 기대되게 합니다. 제가 지원한 품질관리 직무에서 전문가로 성장하여 회사의 지속 가능한 성장에 힘을 보태고 싶습니다. 품질관리 부서에서의 인턴 실습 경험을 바탕으로 품질관리 전문가로 빠르게 성장하겠습니다. OO OOOOO에서 대학생 인턴으로 근무하면서 품질관리 직무에 대해서 배울 수 있었습니다. 품질관리 부서에서 실습을 진행하며 품질관리와 관련된 GMP 문서를 숙지했습니다. 또한 시험 참관을 통해 품질관리 실무를 경험할 수 있었습니다. 샘플 수령부터 시험을 진행하고 QCD에 데이터를 기록하여 LIMS에 업로드하는 과정을 보면서 품질 관리 직무에 대한 이해를 길렀습니다. 또한 Data Integrity를 주제로 한 프로젝트를 진행하며 품질관리 시험자로서 갖추어야 할 태도 또한 심도 있게 배울 수 있었습니다. 품질관리 부서에서의 인턴 경험은 CJ제일제당에서 품질관리 업무를 배우는데 좋은 초석이 될 것이라고 생각합니다. 품질관리의 중요성과 업무의 흐름을 이해하고 있기 때문에 회사에서 빠르게 적응하여 성장할 수 있다는 자신감을 갖고 있습니다. 회사에 입사하여 품질관리 시험자로서 샘플에 대한 시험을 수행하고 정확한 데이터를 얻는 실무 역량을 기르겠습니다. 이후에는 시험 중 발생하는 문제 상황에 대해 논리적인 trouble shooting을 통해 해답을 찾아내는 문제해결력을 기르겠습니다. 최종적으로 품질관리 전문가로 성장하여 CJ제일제당 BIO 사업부문의 성장에 기여하는 것이 목표입니다.,"그린 바이오 분야에서 경쟁이 치열한 상황에서, CJ제일제당 BIO 사업부문이 지속적으로 성장하고 있는 것에는 어떤 요인들이 기여하고 있다고 생각하시나요? 여기서 품질관리 부서가 어떤 역할을 담당하고 있는지에 대해 생각을 나눠주세요."
CJ제일제당 BIO 사업부문의 지속 가능한 성장 아래 품질관리 전문가로 성장하고 싶습니다. CJ제일제당은 미래 먹거리로 주목받는 그린 바이오에서 세계 최고의 위치에 있습니다. 일본을 비롯한 해외 기업이 시장을 점유하고 있는 상황에서 친환경 발효 공법을 핵심 기술로 내세우며 그린바이오 영역에서 꾸준히 성장했습니다. 세계 아미노산 시장과 식품조미소재 시장을 이끌고 있는 CJ제일제당 BIO 사업 부문의 성과는 앞으로를 더 기대되게 합니다. 제가 지원한 품질관리 직무에서 전문가로 성장하여 회사의 지속 가능한 성장에 힘을 보태고 싶습니다. 품질관리 부서에서의 인턴 실습 경험을 바탕으로 품질관리 전문가로 빠르게 성장하겠습니다. OO OOOOO에서 대학생 인턴으로 근무하면서 품질관리 직무에 대해서 배울 수 있었습니다. 품질관리 부서에서 실습을 진행하며 품질관리와 관련된 GMP 문서를 숙지했습니다. 또한 시험 참관을 통해 품질관리 실무를 경험할 수 있었습니다. 샘플 수령부터 시험을 진행하고 QCD에 데이터를 기록하여 LIMS에 업로드하는 과정을 보면서 품질 관리 직무에 대한 이해를 길렀습니다. 또한 Data Integrity를 주제로 한 프로젝트를 진행하며 품질관리 시험자로서 갖추어야 할 태도 또한 심도 있게 배울 수 있었습니다. 품질관리 부서에서의 인턴 경험은 CJ제일제당에서 품질관리 업무를 배우는데 좋은 초석이 될 것이라고 생각합니다. 품질관리의 중요성과 업무의 흐름을 이해하고 있기 때문에 회사에서 빠르게 적응하여 성장할 수 있다는 자신감을 갖고 있습니다. 회사에 입사하여 품질관리 시험자로서 샘플에 대한 시험을 수행하고 정확한 데이터를 얻는 실무 역량을 기르겠습니다. 이후에는 시험 중 발생하는 문제 상황에 대해 논리적인 trouble shooting을 통해 해답을 찾아내는 문제해결력을 기르겠습니다. 최종적으로 품질관리 전문가로 성장하여 CJ제일제당 BIO 사업부문의 성장에 기여하는 것이 목표입니다.,"CJ제일제당에서 품질관리 전문가로서 성장하는 동안, 조직 내 혹은 팀 내에서 발생할 수 있는 도전적인 상황이 있다면 어떻게 대응할 계획이 있으신가요?"
